`,0
`,2.465409994125366
1,1.885390043258667
8,1.0398688316345215
5,1.0275797843933105
7,0.9794590473175049
3,0.8888068199157715
9,1.0219829082489014
8,0.9860830307006836
6,0.976186990737915
0,1.0057079792022705
2,0.942000150680542
9,0.8978826999664307
KEY_DOWN,0.7712960243225098
7,0.33878016471862793
3,0.9331130981445312
9,0.9027130603790283
4,0.9241280555725098
8,0.891944169998169
5,0.9401049613952637
0,1.0049028396606445
2,0.95082688331604
9,0.9811060428619385
5,0.9870071411132812
8,0.9178707599639893
4,0.9351692199707031
7,0.9390380382537842
6,0.9198570251464844
0,0.9720268249511719
2,0.8628270626068115
9,0.9409060478210449
3,0.978154182434082
8,0.9521257877349854
4,0.8988831043243408
5,1.0889861583709717
7,1.0110211372375488
6,1.006929874420166
1,0.984856128692627
0,0.9521043300628662
9,1.0008139610290527
8,1.00410795211792
7,0.9939279556274414
5,0.9758257865905762
6,0.9731020927429199
4,0.9680700302124023
3,0.9480080604553223
2,0.9178421497344971
1,0.8822262287139893
7,0.9398369789123535
5,0.9148638248443604
8,0.9181351661682129
4,0.9339330196380615
9,0.9089076519012451
3,0.8921153545379639
2,0.9589500427246094
8,0.8989048004150391
7,0.9560120105743408
5,0.946058988571167
6,0.9589509963989258
4,0.9900689125061035
8,0.8689541816711426
2,0.9769978523254395
9,0.9129009246826172
3,0.9248766899108887
8,0.9331741333007812
7,0.9889159202575684
1,0.9400429725646973
0,0.9158809185028076
9,0.927253007888794
8,0.9456338882446289
7,0.9790768623352051
5,0.8888461589813232
3,0.9761290550231934
7,0.9861667156219482
5,0.9478740692138672
6,0.9829001426696777
2,0.9159409999847412
5,0.8798701763153076
8,0.97812819480896
7,0.9768142700195312
4,0.96927809715271
6,1.0138616561889648
3,1.019108772277832
8,0.9748570919036865
0,0.9670200347900391
9,0.9188082218170166
8,0.9520189762115479
6,1.0540180206298828
5,0.9550008773803711
3,0.982093095779419
8,0.9668400287628174
2,0.9031322002410889
3,0.9898679256439209
8,0.9949438571929932
5,0.933042049407959
6,1.0137691497802734
2,0.939072847366333
0,0.9728109836578369
1,0.8921000957489014
9,0.9339709281921387
5,1.0550498962402344
7,0.9400599002838135
3,0.9218671321868896
4,0.9931731224060059
7,1.0748748779296875
2,0.9178409576416016
6,0.9983210563659668
3,0.9426827430725098
8,0.9249699115753174
4,0.9700589179992676
5,0.957021951675415
7,0.9441869258880615
4,0.9968230724334717
3,0.9800190925598145
0,0.9879438877105713
9,0.9920351505279541
8,0.9438872337341309
5,0.9830667972564697
7,0.9429519176483154
6,1.8311200141906738
0,0.03954792022705078
5,1.0271859169006348
3,0.9559741020202637
9,1.0180132389068604
8,1.112199068069458
7,0.9696598052978516
3,0.980017900466919
5,0.959007978439331
6,1.028320074081421
2,1.0016860961914062
8,0.9309210777282715
7,0.9005990028381348

,1.2599730491638184
